DATE,discharge,gage_ht,PRCP,TMAX,TMIN,TOBS,year,month,day
2018-05-31,166.04166666666666,3.8829166666666666,0.0,79.0,52.0,54.0,2018,05,31
2018-06-01,160.45833333333334,3.857291666666667,0.0,64.0,41.0,45.0,2018,06,01
2018-06-02,153.72916666666666,3.8236458333333334,,,,,2018,06,02
2018-06-03,149.25,3.80125,,,,,2018,06,03
2018-06-04,145.8125,3.783125,0.0,,,54.0,2018,06,04
2018-06-05,142.17708333333334,3.764375,0.0,83.0,47.0,51.0,2018,06,05
2018-06-06,138.33333333333334,3.7436458333333333,0.0,84.0,51.0,54.0,2018,06,06
2018-06-07,135.08333333333334,3.7254166666666664,0.0,87.0,50.0,56.0,2018,06,07
2018-06-08,132.27083333333334,3.7113541666666667,0.0,82.0,46.0,51.0,2018,06,08
2018-06-09,141.5625,3.7617708333333333,,,,,2018,06,09
2018-06-10,139.30208333333334,3.7488541666666664,,,,,2018,06,10
2018-06-11,132.23958333333334,3.710104166666667,0.72,,,57.0,2018,06,11
2018-06-12,126.41666666666667,3.678645833333334,0.0,87.0,49.0,53.0,2018,06,12
2018-06-13,121.67708333333333,3.6517708333333334,0.0,95.0,50.0,55.0,2018,06,13
2018-06-14,118.07291666666667,3.631145833333333,0.0,90.0,48.0,53.0,2018,06,14
2018-06-15,114.5625,3.6108333333333333,0.0,89.0,48.0,51.0,2018,06,15
2018-06-16,111.88541666666667,3.5952083333333333,,,,,2018,06,16
2018-06-17,109.52083333333333,3.5811458333333337,,,,,2018,06,17
2018-06-18,107.19791666666667,3.5669791666666666,0.0,,,61.0,2018,06,18
2018-06-19,106.0,3.563880597014925,0.0,90.0,54.0,57.0,2018,06,19
2018-06-20,104.29791666666667,3.552380952380952,0.0,95.0,56.0,59.0,2018,06,20
2018-06-21,100.24,,0.0,91.0,48.0,51.0,2018,06,21
2018-06-22,94.86,,0.0,95.0,51.0,56.0,2018,06,22
2018-06-23,92.78,,,,,,2018,06,23
2018-06-24,90.44999999999999,,,,,,2018,06,24
2018-06-25,83.63636363636364,3.4191836734693877,0.0,,,57.0,2018,06,25
2018-06-26,84.53645833333333,3.4190625000000003,0.0,90.0,52.0,56.0,2018,06,26
2018-06-27,82.646875,3.4058333333333333,0.0,95.0,53.0,58.0,2018,06,27
2018-06-28,80.93645833333333,3.3937500000000003,0.0,92.0,54.0,58.0,2018,06,28
2018-06-29,79.89895833333334,3.38625,0.0,86.0,52.0,57.0,2018,06,29
2018-06-30,77.81979166666666,3.3711458333333333,,,,,2018,06,30
2018-07-01,75.58854166666667,3.354791666666667,,,,,2018,07,01
2018-07-02,73.82083333333334,3.341666666666667,0.0,,,57.0,2018,07,02
2018-07-03,72.63645833333334,3.332708333333333,0.0,90.0,49.0,54.0,2018,07,03
2018-07-04,71.909375,3.3271875000000004,0.0,,,,2018,07,04
2018-07-05,70.57083333333334,3.3169791666666666,0.0,,,58.0,2018,07,05
2018-07-06,69.975,3.3123958333333334,0.0,87.0,54.0,56.0,2018,07,06
2018-07-07,68.096875,3.2978124999999996,,,,,2018,07,07
2018-07-08,67.40416666666667,3.292291666666667,,,,,2018,07,08
2018-07-09,66.11770833333334,3.282083333333333,0.0,,,55.0,2018,07,09
2018-07-10,64.75937499999999,3.271145833333333,0.0,91.0,52.0,54.0,2018,07,10
2018-07-11,63.71770833333333,3.2627083333333338,0.0,93.0,54.0,60.0,2018,07,11
2018-07-12,62.01770833333333,3.24875,0.0,105.0,60.0,65.0,2018,07,12
2018-07-13,61.53541666666666,3.244895833333333,0.0,108.0,64.0,65.0,2018,07,13
2018-07-14,61.088541666666664,3.2409375,,,,,2018,07,14
2018-07-15,58.66458333333333,3.220833333333333,,,,,2018,07,15
2018-07-16,57.996874999999996,3.215104166666667,0.0,,,67.0,2018,07,16
2018-07-17,56.515625,3.202083333333333,0.0,103.0,61.0,64.0,2018,07,17
2018-07-18,55.072916666666664,3.1892708333333335,0.0,105.0,54.0,57.0,2018,07,18
2018-07-19,54.87395833333333,3.1876041666666666,0.0,100.0,57.0,60.0,2018,07,19
2018-07-20,54.28541666666666,3.182395833333333,0.0,101.0,58.0,61.0,2018,07,20
2018-07-21,53.484375,3.1753125,,,,,2018,07,21
2018-07-22,52.78541666666666,3.1689583333333338,,,,,2018,07,22
2018-07-23,52.040625,3.1621875,0.0,,,65.0,2018,07,23
2018-07-24,51.0,3.1526041666666664,0.0,104.0,64.0,66.0,2018,07,24
2018-07-25,49.5625,3.139375,0.0,106.0,60.0,62.0,2018,07,25
2018-07-26,49.121874999999996,3.1353125,0.0,106.0,59.0,61.0,2018,07,26
2018-07-27,48.58645833333333,3.1302083333333335,0.0,102.0,59.0,61.0,2018,07,27
2018-07-28,48.16041666666666,3.1263541666666668,,,,,2018,07,28
2018-07-29,48.88854166666667,3.1332291666666667,,,,,2018,07,29
2018-07-30,48.473958333333336,3.129375,0.0,,,58.0,2018,07,30
2018-07-31,49.368750000000006,3.1377083333333338,0.0,97.0,58.0,61.0,2018,07,31
2018-08-01,50.333333333333336,3.1466666666666665,0.0,90.0,57.0,57.0,2018,08,01
2018-08-02,48.4,3.1286458333333336,0.0,102.0,52.0,54.0,2018,08,02
2018-08-03,46.65,3.1119791666666665,0.0,92.0,54.0,56.0,2018,08,03
2018-08-04,47.35208333333333,3.11875,,,,,2018,08,04
2018-08-05,47.487500000000004,3.1201041666666662,,,,,2018,08,05
2018-08-06,46.989583333333336,3.1153125,0.0,,,52.0,2018,08,06
2018-08-07,46.9125,3.1145833333333335,0.0,96.0,51.0,56.0,2018,08,07
2018-08-08,47.303125,3.1184375,0.0,92.0,56.0,61.0,2018,08,08
2018-08-09,46.61041666666667,3.1116666666666664,0.0,98.0,59.0,61.0,2018,08,09
2018-08-10,44.30416666666667,3.0888541666666662,0.0,100.0,57.0,58.0,2018,08,10
2018-08-11,42.246874999999996,3.068020833333333,,,,,2018,08,11
2018-08-12,42.545833333333334,3.0710416666666664,,,,,2018,08,12
2018-08-13,42.49375,3.070520833333333,0.0,,,57.0,2018,08,13
2018-08-14,42.71770833333333,3.0728125,0.0,97.0,56.0,57.0,2018,08,14
2018-08-15,42.706250000000004,3.0727083333333334,0.0,99.0,54.0,55.0,2018,08,15
2018-08-16,42.46875,3.0703125,0.0,99.0,55.0,56.0,2018,08,16
2018-08-17,42.514583333333334,3.0708333333333333,0.0,97.0,51.0,52.0,2018,08,17
2018-08-18,42.831250000000004,3.0741666666666667,,,,,2018,08,18
2018-08-19,42.28958333333333,3.0685416666666665,,,,,2018,08,19
2018-08-20,41.092708333333334,3.0561458333333333,0.0,,,53.0,2018,08,20
2018-08-21,40.23020833333333,3.047083333333333,0.0,102.0,52.0,56.0,2018,08,21
2018-08-22,41.108333333333334,3.0563541666666665,0.0,96.0,56.0,56.0,2018,08,22
2018-08-23,41.38333333333333,3.059270833333333,0.0,91.0,55.0,56.0,2018,08,23
2018-08-24,40.354166666666664,3.0484375,0.0,94.0,51.0,52.0,2018,08,24
2018-08-25,40.416666666666664,3.0490625,,,,,2018,08,25
2018-08-26,39.36666666666667,3.0379166666666664,,,,,2018,08,26
2018-08-27,38.98020833333333,3.0338541666666665,0.0,,,55.0,2018,08,27
2018-08-28,38.97083333333333,3.03375,0.0,95.0,54.0,55.0,2018,08,28
2018-08-29,38.540625,3.029166666666667,0.0,97.0,54.0,56.0,2018,08,29
2018-08-30,38.703125,3.0309375,0.0,94.0,55.0,57.0,2018,08,30
2018-08-31,38.206250000000004,3.025625,0.0,93.0,52.0,53.0,2018,08,31
2018-09-01,38.0,3.0233333333333334,,,,,2018,09,01
2018-09-02,37.128125000000004,3.0136458333333334,,,,,2018,09,02
2018-09-03,36.415625,3.005729166666667,,,,,2018,09,03
2018-09-04,36.21875,3.0035416666666666,0.0,,,54.0,2018,09,04
2018-09-05,36.06875,3.001875,0.0,102.0,54.0,56.0,2018,09,05
2018-09-06,35.975,3.000833333333333,0.0,101.0,52.0,53.0,2018,09,06
2018-09-07,36.003125,3.0011458333333336,0.0,97.0,52.0,53.0,2018,09,07
2018-09-08,36.35,3.0050000000000003,,,,,2018,09,08
2018-09-09,36.490625,3.0065625,,,,,2018,09,09
2018-09-10,36.171875,3.0030208333333337,0.0,,,48.0,2018,09,10
2018-09-11,36.321875,3.0046874999999997,0.0,90.0,45.0,45.0,2018,09,11
2018-09-12,37.362500000000004,3.01625,0.0,78.0,44.0,45.0,2018,09,12
2018-09-13,37.793749999999996,3.0210416666666666,0.0,75.0,44.0,45.0,2018,09,13
2018-09-14,38.103125,3.024479166666666,0.0,80.0,44.0,44.0,2018,09,14
2018-09-15,37.784375000000004,3.0209375,,,,,2018,09,15
2018-09-16,37.75625,3.0206249999999994,,,,,2018,09,16
2018-09-17,38.15,3.025,0.0,,,44.0,2018,09,17
2018-09-18,37.634375,3.019270833333333,0.0,85.0,44.0,45.0,2018,09,18
2018-09-19,36.846875000000004,3.010520833333333,0.0,86.0,43.0,43.0,2018,09,19
2018-09-20,36.415625,3.005729166666667,0.0,83.0,41.0,41.0,2018,09,20
2018-09-21,35.984375,3.0009374999999996,0.0,90.0,41.0,49.0,2018,09,21
2018-09-22,35.112500000000004,2.9912500000000004,,,,,2018,09,22
2018-09-23,35.7875,2.99875,,,,,2018,09,23
2018-09-24,35.553125,2.9961458333333333,0.0,,,40.0,2018,09,24
2018-09-25,35.084375,2.9909375,0.0,90.0,40.0,41.0,2018,09,25
2018-09-26,34.915625,2.9877906976744186,0.0,96.0,41.0,42.0,2018,09,26
2018-09-27,35.065625000000004,2.9907291666666667,0.0,89.0,42.0,44.0,2018,09,27
2018-09-28,34.934374999999996,2.9892708333333338,0.0,93.0,44.0,46.0,2018,09,28
2018-09-29,35.50625,2.995625,,,,,2018,09,29
2018-09-30,41.50416666666667,3.060416666666667,,,,,2018,09,30
2018-10-01,42.43333333333333,3.0703125,,,,52.0,2018,10,01
2018-10-02,42.890625,3.0747916666666666,0.09,,52.0,56.0,2018,10,02
2018-10-03,41.354166666666664,3.0585416666666667,0.02,,56.0,59.0,2018,10,03
2018-10-04,40.753125000000004,3.052395833333333,0.27,,56.0,56.0,2018,10,04
2018-10-05,41.771875,3.0621875,0.0,,41.0,43.0,2018,10,05
2018-10-06,53.83541666666667,3.1779166666666665,,,,,2018,10,06
2018-10-07,44.553124999999994,3.091458333333333,,,,,2018,10,07
2018-10-08,41.579166666666666,3.0611458333333332,,,,,2018,10,08
2018-10-09,40.635416666666664,3.0513541666666666,,,,47.0,2018,10,09
2018-10-10,39.979166666666664,3.044791666666667,0.0,,39.0,39.0,2018,10,10
2018-10-11,39.723958333333336,3.0421875000000003,0.0,,39.0,40.0,2018,10,11
2018-10-12,39.228125,3.036979166666667,0.0,,36.0,36.0,2018,10,12
2018-10-13,38.909375000000004,3.0334375,,,,,2018,10,13
2018-10-14,38.009375,3.0234375,,,,,2018,10,14
2018-10-15,38.534375000000004,3.0292708333333334,0.0,,,39.0,2018,10,15
2018-10-16,38.6375,3.030416666666667,0.0,,33.0,33.0,2018,10,16
2018-10-17,37.390625,3.0165624999999996,0.0,,33.0,36.0,2018,10,17
2018-10-18,37.5875,3.0187500000000003,0.0,,36.0,36.0,2018,10,18
2018-10-19,37.690625000000004,3.0198958333333334,0.0,,36.0,37.0,2018,10,19
2018-10-20,37.690625000000004,3.0198958333333334,,,,,2018,10,20
2018-10-21,37.615625,3.0190625,,,,,2018,10,21
2018-10-22,37.79375,3.0210416666666666,0.0,,,37.0,2018,10,22
2018-10-23,38.50625,3.028958333333333,0.0,,37.0,37.0,2018,10,23
2018-10-24,39.21875,3.036875,0.0,,37.0,42.0,2018,10,24
2018-10-25,39.5,3.0400000000000005,0.0,,42.0,43.0,2018,10,25
2018-10-26,39.0125,3.0345833333333334,,,,,2018,10,26
2018-10-27,38.665625,3.0307291666666667,,,,,2018,10,27
2018-10-28,45.020833333333336,3.0951041666666668,,,,,2018,10,28
2018-10-29,57.458333333333336,3.2095833333333332,,,,48.0,2018,10,29
2018-10-30,53.46875,3.174791666666667,0.02,,40.0,40.0,2018,10,30
2018-10-31,46.484375,3.1105208333333336,0.0,,40.0,44.0,2018,10,31
2018-11-01,45.01458333333333,3.0961458333333334,0.0,60.0,44.0,47.0,2018,11,01
2018-11-02,43.98333333333333,3.0858333333333334,0.0,69.0,45.0,46.0,2018,11,02
2018-11-03,43.34791666666666,3.0794791666666668,,,,,2018,11,03
2018-11-04,42.49,3.0709,,,,,2018,11,04
2018-11-05,42.41041666666666,3.0701041666666664,,,,,2018,11,05
2018-11-06,42.4,3.07,0.0,60.0,31.0,32.0,2018,11,06
2018-11-07,42.259375,3.0684375,0.0,55.0,29.0,29.0,2018,11,07
2018-11-08,41.5,3.06,0.0,57.0,29.0,37.0,2018,11,08
2018-11-09,41.5,3.06,0.0,69.0,25.0,26.0,2018,11,09
2018-11-10,41.5,3.06,,,,,2018,11,10
2018-11-11,41.15625,3.0565625,,,,,2018,11,11
2018-11-12,40.520833333333336,3.0502083333333334,,,,,2018,11,12
2018-11-13,40.5,3.0499999999999994,0.0,72.0,25.0,29.0,2018,11,13
2018-11-14,40.5,3.0499999999999994,0.0,60.0,26.0,27.0,2018,11,14
2018-11-15,40.5,3.0499999999999994,0.0,63.0,27.0,28.0,2018,11,15
2018-11-16,40.5,3.0499999999999994,0.0,64.0,27.0,28.0,2018,11,16
2018-11-17,40.5,3.0499999999999994,,,,,2018,11,17
2018-11-18,40.46875,3.0496874999999997,,,,,2018,11,18
2018-11-19,40.333333333333336,3.0483333333333333,0.0,,,30.0,2018,11,19
2018-11-20,39.8125,3.043125,0.0,65.0,27.0,27.0,2018,11,20
2018-11-21,55.071875,3.1740625,0.02,60.0,27.0,38.0,2018,11,21
2018-11-22,113.82291666666667,3.604791666666667,,,,,2018,11,22
2018-11-23,258.4166666666667,4.182916666666666,,,,44.0,2018,11,23
2018-11-24,168.60416666666666,3.879583333333333,,,,,2018,11,24
2018-11-25,95.24374999999999,3.490104166666667,,,,,2018,11,25
2018-11-26,76.22708333333334,3.3594791666666666,,,,46.0,2018,11,26
2018-11-27,295.08437499999997,4.2325,1.05,57.0,42.0,46.0,2018,11,27
2018-11-28,240.6875,4.1975,0.53,60.0,43.0,43.0,2018,11,28
2018-11-29,199.20833333333334,4.033333333333333,0.25,52.0,42.0,43.0,2018,11,29
2018-11-30,165.11458333333334,3.877708333333333,0.07,52.0,41.0,41.0,2018,11,30
2018-12-01,169.44791666666666,3.89875,,,,,2018,12,01
2018-12-02,142.75,3.765833333333333,,,,,2018,12,02
2018-12-03,114.19791666666667,3.608333333333333,,,,31.0,2018,12,03
2018-12-04,99.54062499999999,3.5192708333333336,0.0,45.0,30.0,34.0,2018,12,04
2018-12-05,91.484375,3.4665625,,,,,2018,12,05
2018-12-06,86.60312499999999,3.4336458333333333,0.0,,,33.0,2018,12,06
2018-12-07,81.43541666666667,3.397395833333333,0.0,53.0,31.0,33.0,2018,12,07
2018-12-08,80.23958333333333,3.3888541666666665,,,,,2018,12,08
2018-12-09,88.253125,3.4440625,,,,,2018,12,09
2018-12-10,149.92708333333334,3.8040625,,,,48.0,2018,12,10
2018-12-11,134.91666666666666,3.724479166666667,0.0,53.0,38.0,39.0,2018,12,11
2018-12-12,287.9479166666667,4.360104166666667,0.21,42.0,36.0,36.0,2018,12,12
2018-12-13,185.84375,3.9730208333333334,0.0,41.0,36.0,36.0,2018,12,13
2018-12-14,164.34375,3.873125,0.0,48.0,34.0,34.0,2018,12,14
2018-12-15,163.75,3.8715625,,,,,2018,12,15
2018-12-16,301.5,4.319166666666667,,,,,2018,12,16
2018-12-17,375.0625,4.635416666666667,,,,35.0,2018,12,17
2018-12-18,865.78125,5.5240625,0.12,53.0,35.0,50.0,2018,12,18
2018-12-19,625.09375,5.241875,0.47,51.0,43.0,43.0,2018,12,19
2018-12-20,527.5208333333334,4.985,0.0,53.0,42.0,42.0,2018,12,20
2018-12-21,560.1875,5.109479166666667,1.0,45.0,38.0,38.0,2018,12,21
2018-12-22,349.8645833333333,4.568229166666667,,,,,2018,12,22
2018-12-23,314.1875,4.4590625,,,,,2018,12,23
2018-12-24,565.1979166666666,5.04375,,,,,2018,12,24
2018-12-25,629.65625,5.265625,,,,,2018,12,25
2018-12-26,407.0104166666667,4.733958333333333,,,,,2018,12,26
2018-12-27,318.7291666666667,4.472916666666666,,,,,2018,12,27
2018-12-28,259.1041666666667,4.2721875,,,,,2018,12,28
2018-12-29,224.29166666666666,4.138125,,,,,2018,12,29
2018-12-30,206.35416666666666,4.063854166666666,,,,,2018,12,30
2018-12-31,189.71875,3.991979166666667,,,,,2018,12,31
2019-01-01,171.86458333333334,3.9098958333333336,,,,,2019,01,01
2019-01-02,159.125,3.8506250000000004,,,,,2019,01,02
2019-01-03,149.35416666666666,3.801770833333333,,,,,2019,01,03
2019-01-04,141.83333333333334,3.7622916666666666,,,,,2019,01,04
2019-01-05,143.19791666666666,3.766666666666667,,,,,2019,01,05
2019-01-06,184.51041666666666,3.9682291666666667,,,,,2019,01,06
2019-01-07,160.42708333333334,3.8562499999999997,,,,,2019,01,07
2019-01-08,195.79166666666666,4.01375,,,,,2019,01,08
2019-01-09,577.3333333333334,5.088020833333333,,,,,2019,01,09
2019-01-10,826.6666666666666,5.658124999999999,,,,,2019,01,10
2019-01-11,529.5520833333334,5.047187500000001,,,,,2019,01,11
2019-01-12,405.6875,4.731145833333334,,,,,2019,01,12
2019-01-13,337.21875,4.531770833333334,,,,,2019,01,13
2019-01-14,290.9375,4.383125,,,,,2019,01,14
2019-01-15,259.0208333333333,4.2726041666666665,,,,,2019,01,15
2019-01-16,369.5625,4.559895833333333,,,,,2019,01,16
2019-01-17,1008.0729166666666,5.982708333333334,,,,,2019,01,17
2019-01-18,865.8229166666666,5.731458333333333,,,,,2019,01,18
2019-01-19,3821.6666666666665,8.972083333333334,,,,,2019,01,19
2019-01-20,4125.0,9.254791666666668,,,,,2019,01,20
2019-01-21,1681.9791666666667,6.915833333333333,,,,,2019,01,21
2019-01-22,1011.8125,5.9871875,,,,,2019,01,22
2019-01-23,762.96875,5.547604166666667,,,,,2019,01,23
2019-01-24,635.9375,5.2898958333333335,,,,,2019,01,24
2019-01-25,543.5416666666666,5.0828125,,,,,2019,01,25
2019-01-26,486.9166666666667,4.946979166666667,,,,,2019,01,26
2019-01-27,464.4895833333333,4.889270833333334,,,,,2019,01,27
2019-01-28,455.9166666666667,4.867291666666667,,,,34.0,2019,01,28
2019-01-29,446.9583333333333,4.843958333333333,0.0,52.0,34.0,38.0,2019,01,29
2019-01-30,418.6145833333333,4.7683333333333335,0.0,66.0,36.0,36.0,2019,01,30
2019-01-31,393.8020833333333,4.698645833333333,0.0,53.0,35.0,35.0,2019,01,31
2019-02-01,387.1145833333333,4.678958333333333,0.0,63.0,32.0,39.0,2019,02,01
2019-02-02,467.75,4.898020833333333,,,,,2019,02,02
2019-02-03,438.9375,4.8228125,,,,,2019,02,03
2019-02-04,404.0416666666667,4.7273958333333335,,59.0,35.0,35.0,2019,02,04
2019-02-05,359.2708333333333,4.598645833333333,0.0,40.0,27.0,27.0,2019,02,05
2019-02-06,329.0729166666667,4.507083333333333,0.0,41.0,27.0,33.0,2019,02,06
2019-02-07,304.46875,4.428229166666667,0.0,52.0,28.0,28.0,2019,02,07
2019-02-08,287.90625,4.373020833333333,0.0,50.0,28.0,33.0,2019,02,08
2019-02-09,296.6875,4.402291666666667,,,,,2019,02,09
2019-02-10,275.375,4.330416666666666,,,,,2019,02,10
2019-02-11,261.03125,4.280104166666667,,,,30.0,2019,02,11
2019-02-12,273.9895833333333,4.324791666666667,0.0,45.0,30.0,37.0,2019,02,12
2019-02-13,346.0625,4.553958333333333,2.0,40.0,32.0,32.0,2019,02,13
2019-02-14,952.3020833333334,5.866458333333333,1.9,35.0,32.0,33.0,2019,02,14
2019-02-15,886.8020833333334,5.775312499999999,1.5,49.0,31.0,31.0,2019,02,15
2019-02-16,684.4479166666666,5.390729166666667,,,,,2019,02,16
2019-02-17,556.0729166666666,5.111666666666667,,,,,2019,02,17
2019-02-18,473.0520833333333,4.911145833333333,,,,,2019,02,18
2019-02-19,423.6666666666667,4.781666666666666,,,,28.0,2019,02,19
2019-02-20,395.6041666666667,4.70375,0.0,46.0,28.0,34.0,2019,02,20
2019-02-21,365.125,4.616041666666667,0.1,42.0,29.0,29.0,2019,02,21
2019-02-22,338.9583333333333,4.537916666666667,0.0,50.0,25.0,25.0,2019,02,22
2019-02-23,324.9895833333333,4.49375,,,,,2019,02,23
2019-02-24,374.2708333333333,4.637395833333334,,,,,2019,02,24
2019-02-25,806.7916666666666,5.612916666666667,,,,33.0,2019,02,25
2019-02-26,759.1979166666666,5.538333333333333,1.22,40.0,32.0,33.0,2019,02,26
2019-02-27,787.34375,5.595,1.46,35.0,32.0,32.0,2019,02,27
2019-02-28,706.2395833333334,5.434583333333333,0.6,38.0,29.0,31.0,2019,02,28
2019-03-01,563.8125,5.129895833333333,0.2,47.0,31.0,34.0,2019,03,01
2019-03-02,495.7083333333333,4.968645833333333,,,,,2019,03,02
2019-03-03,476.9479166666667,4.921875,,,,,2019,03,03
2019-03-04,481.0416666666667,4.932604166666667,,,,36.0,2019,03,04
2019-03-05,485.9479166666667,4.944375,0.0,62.0,33.0,34.0,2019,03,05
2019-03-06,663.96875,5.341458333333333,0.75,42.0,34.0,38.0,2019,03,06
2019-03-07,728.1041666666666,5.479479166666667,0.1,49.0,34.0,34.0,2019,03,07
2019-03-08,605.9791666666666,5.224895833333333,0.0,56.0,32.0,33.0,2019,03,08
2019-03-09,523.9791666666666,5.0365625,,,,,2019,03,09
2019-03-10,474.1195652173913,4.914021739130434,,,,,2019,03,10
2019-03-11,444.6770833333333,4.8378125,0.0,58.0,30.0,32.0,2019,03,11
2019-03-12,450.4375,4.8534375,0.0,68.0,31.0,39.0,2019,03,12
2019-03-13,441.7604166666667,4.830416666666666,0.05,53.0,29.0,29.0,2019,03,13
2019-03-14,426.6666666666667,4.790104166666667,0.0,60.0,28.0,28.0,2019,03,14
2019-03-15,428.5625,4.795,0.0,69.0,28.0,29.0,2019,03,15
2019-03-16,468.2916666666667,4.89875,,,,,2019,03,16
2019-03-17,540.03125,5.074583333333333,,,,,2019,03,17
2019-03-18,663.3645833333334,5.347708333333333,0.0,,,32.0,2019,03,18
2019-03-19,780.5833333333334,5.583125,0.0,80.0,32.0,37.0,2019,03,19
2019-03-20,895.1041666666666,5.792916666666667,,,,,2019,03,20
2019-03-21,910.1041666666666,5.819270833333333,0.0,66.0,40.0,42.0,2019,03,21
2019-03-22,880.7708333333334,5.767083333333333,0.0,68.0,34.0,36.0,2019,03,22
2019-03-23,862.1458333333334,5.733645833333333,,,,,2019,03,23
2019-03-24,750.4166666666666,5.524062499999999,,,,,2019,03,24
2019-03-25,758.8020833333334,5.539687499999999,,,,42.0,2019,03,25
2019-03-26,750.2916666666666,5.523854166666666,0.9,48.0,39.0,39.0,2019,03,26
2019-03-27,801.7083333333334,5.620729166666667,0.45,60.0,39.0,41.0,2019,03,27
2019-03-28,808.96875,5.636145833333334,0.41,54.0,40.0,40.0,2019,03,28
2019-03-29,744.0104166666666,5.511875,0.1,60.0,40.0,42.0,2019,03,29
2019-03-30,702.0625,5.4281250000000005,,,,,2019,03,30
2019-03-31,679.28125,5.3819791666666665,,,,,2019,03,31
2019-04-01,785.2291666666666,5.589375,0.1,,,48.0,2019,04,01
2019-04-02,1113.625,6.151458333333333,0.49,55.0,47.0,47.0,2019,04,02
2019-04-03,1179.7916666666667,6.216770833333334,0.04,64.0,47.0,48.0,2019,04,03
2019-04-04,1159.7916666666667,6.164270833333333,0.0,70.0,48.0,50.0,2019,04,04
2019-04-05,1555.5208333333333,6.732187499999999,,,,,2019,04,05
2019-04-06,1427.7083333333333,6.565625,,,,,2019,04,06
2019-04-07,3183.2291666666665,8.350104166666666,,,,,2019,04,07
2019-04-08,5872.604166666667,10.715312500000001,,,,54.0,2019,04,08
2019-04-09,3345.4166666666665,8.582916666666668,1.05,60.0,43.0,45.0,2019,04,09
2019-04-10,1949.7916666666667,7.238958333333334,0.0,61.0,37.0,37.0,2019,04,10
2019-04-11,1526.9791666666667,6.7051041666666675,0.0,68.0,37.0,43.0,2019,04,11
2019-04-12,1293.125,6.37,0.15,52.0,43.0,45.0,2019,04,12
2019-04-13,1171.5625,6.183125,,,,,2019,04,13
2019-04-14,1096.1458333333333,6.062708333333333,,,,,2019,04,14
2019-04-15,1012.90625,5.9234374999999995,0.0,,,40.0,2019,04,15
2019-04-16,910.53125,5.743541666666666,0.55,49.0,39.0,42.0,2019,04,16
2019-04-17,854.84375,5.641354166666667,0.0,70.0,42.0,45.0,2019,04,17
2019-04-18,945.1041666666666,5.8031250000000005,0.0,80.0,43.0,45.0,2019,04,18
2019-04-19,1187.1875,6.206041666666667,0.0,89.0,45.0,50.0,2019,04,19
2019-04-20,1185.5208333333333,6.202916666666667,,,,,2019,04,20
2019-04-21,1010.3854166666666,5.918854166666667,,,,,2019,04,21
2019-04-22,919.1875,5.758958333333333,0.0,,,43.0,2019,04,22
2019-04-23,1008.9479166666666,5.9128125,0.0,85.0,43.0,51.0,2019,04,23
2019-04-24,1103.8541666666667,6.07375,0.0,87.0,51.0,54.0,2019,04,24
2019-04-25,1079.4583333333333,6.035,0.0,87.0,49.0,53.0,2019,04,25
2019-04-26,980.8645833333334,5.866875,0.0,90.0,44.0,48.0,2019,04,26
2019-04-27,861.6145833333334,5.653645833333333,,,,,2019,04,27
2019-04-28,781.2604166666666,5.500104166666667,,,,,2019,04,28
2019-04-29,713.1458333333334,5.363854166666666,0.0,,,44.0,2019,04,29
2019-04-30,657.96875,5.248020833333333,0.0,79.0,38.0,48.0,2019,04,30
2019-05-01,606.125,5.1345833333333335,0.0,74.0,36.0,40.0,2019,05,01
2019-05-02,572.84375,5.05875,0.0,72.0,34.0,40.0,2019,05,02
2019-05-03,553.3333333333334,5.013333333333333,0.0,82.0,38.0,43.0,2019,05,03
2019-05-04,561.6979166666666,5.032604166666666,,,,,2019,05,04
2019-05-05,577.4583333333334,5.0690625,,,,,2019,05,05
2019-05-06,573.40625,5.0597916666666665,0.0,,,42.0,2019,05,06
2019-05-07,565.8125,5.042291666666666,0.0,89.0,42.0,53.0,2019,05,07
2019-05-08,551.59375,5.008958333333333,0.0,85.0,46.0,52.0,2019,05,08
2019-05-09,534.2083333333334,4.9678125,0.0,91.0,49.0,50.0,2019,05,09
2019-05-10,506.2395833333333,4.899791666666666,0.0,89.0,45.0,51.0,2019,05,10
2019-05-11,476.5520833333333,4.825833333333333,,,,,2019,05,11
2019-05-12,453.34375,4.765625,,,,,2019,05,12
2019-05-13,418.1979166666667,4.671979166666667,0.0,,,47.0,2019,05,13
2019-05-14,395.1875,4.608333333333333,0.0,82.0,47.0,56.0,2019,05,14
2019-05-15,408.8541666666667,4.6453125,0.06,65.0,50.0,50.0,2019,05,15
2019-05-16,496.9375,4.8765624999999995,0.59,63.0,49.0,51.0,2019,05,16
2019-05-17,446.5729166666667,4.748125,0.1,61.0,47.0,52.0,2019,05,17
2019-05-18,410.2291666666667,4.6502083333333335,,,,,2019,05,18
2019-05-19,423.6666666666667,4.68625,,,,,2019,05,19
2019-05-20,375.5416666666667,4.552291666666666,0.3,,,49.0,2019,05,20
2019-05-21,529.0625,4.946666666666666,0.75,68.0,43.0,43.0,2019,05,21
2019-05-22,586.6145833333334,5.089791666666667,0.8,51.0,42.0,46.0,2019,05,22
2019-05-23,583.5625,5.083333333333333,0.0,71.0,46.0,49.0,2019,05,23
2019-05-24,511.53125,4.9122916666666665,0.0,79.0,46.0,50.0,2019,05,24
2019-05-25,449.0104166666667,4.754479166666667,,,,,2019,05,25
