DATE,PRCP_happycamp,TMAX_happycamp,TMIN_happycamp,TOBS_happycamp,PRCP_orleans,PRCP_salmonriver,PRCP_cavejunction,discharge_IndianCreek,gage_ht_IndianCreek,discharge_IndianCreek_daily_change,discharge_SalmonRiver,gage_ht_SalmonRiver,discharge_SalmonRiver_daily_change,discharge_SuckerCreek,gage_ht_SuckerCreek,discharge_SuckerCreek_daily_change,year,month,day
2019-04-18,0.0,80.0,43.0,45.0,,0.0,0.0,945.1041666666666,5.8031250000000005,90.26041666666663,13734.375,,-235.41666666666606,529.5520833333334,2.4713541666666665,6.59375,2019,04,18
2019-04-19,0.0,89.0,45.0,50.0,,0.0,0.0,1187.1875,6.206041666666667,242.08333333333337,14590.625,,856.25,603.5520833333334,2.611875,74.0,2019,04,19
2019-04-20,,,,,,0.0,11.4,1185.5208333333333,6.202916666666667,-1.6666666666667425,20351.041666666668,,5760.416666666668,648.8125,2.6953125,45.26041666666663,2019,04,20
2019-04-21,,,,,,2.3,1.3,1010.3854166666666,5.918854166666667,-175.13541666666663,30910.416666666668,,10559.375,580.7395833333334,2.5790625,-68.07291666666663,2019,04,21
2019-04-22,0.0,,,43.0,,0.0,0.0,919.1875,5.758958333333333,-91.19791666666663,34526.041666666664,,3615.6249999999964,525.8854166666666,2.481145833333333,-54.85416666666674,2019,04,22
2019-04-23,0.0,85.0,43.0,51.0,,0.0,0.0,1008.9479166666666,5.9128125,89.76041666666663,34290.625,,-235.41666666666424,541.96875,2.5153125,16.08333333333337,2019,04,23
2019-04-24,0.0,87.0,51.0,54.0,,0.0,0.0,1103.8541666666667,6.07375,94.90625000000011,35692.708333333336,,1402.0833333333358,583.65625,2.596979166666667,41.6875,2019,04,24
2019-04-25,0.0,87.0,49.0,53.0,,0.0,0.0,1079.4583333333333,6.035,-24.395833333333485,39176.041666666664,,3483.3333333333285,588.0104166666666,2.6088541666666667,4.354166666666629,2019,04,25
2019-04-26,0.0,90.0,44.0,48.0,,0.0,0.0,980.8645833333334,5.866875,-98.59374999999989,39467.708333333336,,291.6666666666715,546.3020833333334,2.5357291666666666,-41.70833333333326,2019,04,26
2019-04-27,,,,,,0.0,0.0,861.6145833333334,5.653645833333333,-119.25,36708.333333333336,,-2759.375,481.1770833333333,2.4118749999999998,-65.12500000000006,2019,04,27
2019-04-28,,,,,,0.0,0.0,781.2604166666666,5.500104166666667,-80.35416666666674,33583.333333333336,,-3125.0,435.84375,2.31875,-45.333333333333314,2019,04,28
2019-04-29,0.0,,,44.0,,0.0,0.0,713.1458333333334,5.363854166666666,-68.11458333333326,30303.125,,-3280.2083333333358,396.8541666666667,2.2347916666666667,-38.989583333333314,2019,04,29
2019-04-30,0.0,79.0,38.0,48.0,,0.0,0.0,657.96875,5.248020833333333,-55.17708333333337,27072.916666666668,,-3230.208333333332,362.8333333333333,2.1580208333333335,-34.02083333333337,2019,04,30
2019-05-01,0.0,74.0,36.0,40.0,,0.0,0.0,606.125,5.1345833333333335,-51.84375,24159.375,,-2913.541666666668,333.4270833333333,2.089166666666667,-29.40625,2019,05,01
2019-05-02,0.0,72.0,34.0,40.0,,0.0,0.0,572.84375,5.05875,-33.28125,21892.708333333332,,-2266.666666666668,313.2395833333333,2.0409374999999996,-20.1875,2019,05,02
2019-05-03,0.0,82.0,38.0,43.0,,0.0,0.0,553.3333333333334,5.013333333333333,-19.51041666666663,20627.083333333332,,-1265.625,298.5833333333333,2.0052083333333335,-14.65625,2019,05,03
2019-05-04,,,,,,0.0,0.0,561.6979166666666,5.032604166666666,8.364583333333258,20647.916666666668,,20.83333333333576,296.21875,2.0021875,-2.3645833333333144,2019,05,04
2019-05-05,,,,,,0.0,0.0,577.4583333333334,5.0690625,15.760416666666742,22453.125,,1805.2083333333321,300.28125,2.017395833333333,4.0625,2019,05,05
2019-05-06,0.0,,,42.0,,0.0,0.0,573.40625,5.0597916666666665,-4.052083333333371,26019.791666666668,,3566.666666666668,299.1458333333333,2.0185416666666667,-1.1354166666666856,2019,05,06
2019-05-07,0.0,89.0,42.0,53.0,,0.0,0.0,565.8125,5.042291666666666,-7.59375,31056.25,,5036.458333333332,296.1458333333333,2.0140625,-3.0,2019,05,07
2019-05-08,0.0,85.0,46.0,52.0,,0.0,0.0,551.59375,5.008958333333333,-14.21875,35146.875,,4090.625,290.7083333333333,2.002291666666667,-5.4375,2019,05,08
2019-05-09,0.0,91.0,49.0,50.0,,0.0,0.0,534.2083333333334,4.9678125,-17.38541666666663,36585.416666666664,,1438.5416666666642,288.3541666666667,1.9990625,-2.3541666666666288,2019,05,09
2019-05-10,0.0,89.0,45.0,51.0,,0.0,0.0,506.2395833333333,4.899791666666666,-27.968750000000057,36818.75,,233.33333333333576,274.8020833333333,1.9607291666666666,-13.552083333333371,2019,05,10
2019-05-11,,,,,,0.0,0.0,476.5520833333333,4.825833333333333,-29.6875,37073.958333333336,,255.20833333333576,262.3854166666667,1.925625,-12.416666666666629,2019,05,11
2019-05-12,,,,,,0.0,0.0,453.34375,4.765625,-23.208333333333314,39658.333333333336,,2584.375,253.3125,1.8997916666666665,-9.072916666666686,2019,05,12
2019-05-13,0.0,,,47.0,,0.0,0.0,418.1979166666667,4.671979166666667,-35.145833333333314,44587.5,,4929.166666666664,237.19791666666666,1.8504166666666668,-16.114583333333343,2019,05,13
2019-05-14,0.0,82.0,47.0,56.0,,0.0,0.0,395.1875,4.608333333333333,-23.010416666666686,49856.25,,5268.75,226.8125,1.8192708333333334,-10.385416666666657,2019,05,14
2019-05-15,0.06,65.0,50.0,50.0,,3.8,2.5,408.8541666666667,4.6453125,13.666666666666686,54413.541666666664,,4557.291666666664,235.8125,1.8539583333333332,9.0,2019,05,15
2019-05-16,0.59,63.0,49.0,51.0,,19.8,25.1,496.9375,4.8765624999999995,88.08333333333331,53858.333333333336,,-555.2083333333285,254.9375,1.9217708333333332,19.125,2019,05,16
2019-05-17,0.1,61.0,47.0,52.0,,10.7,2.8,446.5729166666667,4.748125,-50.364583333333314,55367.708333333336,,1509.375,254.33333333333334,1.9230208333333332,-0.6041666666666572,2019,05,17
2019-05-18,,,,,,0.0,1.5,410.2291666666667,4.6502083333333335,-36.34375,54331.25,,-1036.4583333333358,226.61458333333334,1.8352083333333333,-27.71875,2019,05,18
2019-05-19,,,,,,6.4,3.0,423.6666666666667,4.68625,13.4375,47958.333333333336,,-6372.916666666664,233.52083333333334,1.8626041666666666,6.90625,2019,05,19
2019-05-20,0.3,,,49.0,,5.1,1.8,375.5416666666667,4.552291666666666,-48.125,43300.0,,-4658.333333333336,211.65625,1.7905208333333336,-21.864583333333343,2019,05,20
2019-05-21,0.75,68.0,43.0,43.0,,16.5,26.2,529.0625,4.946666666666666,153.52083333333331,40316.666666666664,,-2983.3333333333358,283.15625,2.0217708333333335,71.5,2019,05,21
2019-05-22,0.8,51.0,42.0,46.0,,21.6,8.4,586.6145833333334,5.089791666666667,57.55208333333337,39446.875,,-869.7916666666642,278.4583333333333,2.0209375,-4.697916666666686,2019,05,22
2019-05-23,0.0,71.0,46.0,49.0,,0.0,0.3,583.5625,5.083333333333333,-3.0520833333333712,36498.958333333336,,-2947.9166666666642,256.9583333333333,1.9573958333333332,-21.5,2019,05,23
2019-05-24,0.0,79.0,46.0,50.0,,0.0,0.0,511.53125,4.9122916666666665,-72.03125,34050.0,,-2448.9583333333358,233.03125,1.8807291666666668,-23.927083333333314,2019,05,24
2019-05-25,,,,,,0.0,0.0,449.0104166666667,4.754479166666667,-62.520833333333314,33172.916666666664,,-877.0833333333358,218.22916666666666,1.8345833333333335,-14.802083333333343,2019,05,25
2019-05-26,,,,,,5.1,17.3,436.8125,4.7221874999999995,-12.197916666666686,33864.583333333336,,691.6666666666715,245.48958333333334,1.9316666666666666,27.260416666666686,2019,05,26
2019-05-27,,,,,,0.0,0.3,395.1979166666667,4.608333333333333,-41.614583333333314,35110.416666666664,,1245.8333333333285,230.59375,1.8854166666666667,-14.895833333333343,2019,05,27
2019-05-28,0.37,,,53.0,,,0.8,376.0729166666667,4.553541666666667,-19.125,37223.958333333336,,2113.5416666666715,213.94791666666666,1.8318750000000001,-16.645833333333343,2019,05,28
2019-05-29,0.0,85.0,48.0,53.0,,0.0,0.0,359.8333333333333,4.506458333333334,-16.23958333333337,39843.75,,2619.7916666666642,202.14583333333334,1.7944791666666668,-11.802083333333314,2019,05,29
2019-05-30,0.0,86.0,48.0,54.0,,0.0,0.0,339.6458333333333,4.4461458333333335,-20.1875,42995.833333333336,,3152.0833333333358,190.48958333333334,1.7586458333333335,-11.65625,2019,05,30
2019-05-31,0.0,88.0,51.0,56.0,,1.3,0.0,321.6145833333333,4.390312499999999,-18.03125,45673.958333333336,,2678.125,180.83333333333334,1.7294791666666667,-9.65625,2019,05,31
2019-06-01,,,,,,0.0,0.0,313.9166666666667,4.3663541666666665,-7.697916666666629,47007.291666666664,,1333.3333333333285,175.48958333333334,1.7148958333333333,-5.34375,2019,06,01
2019-06-02,,,,,,0.0,0.0,302.4583333333333,4.3296874999999995,-11.458333333333371,48702.083333333336,,1694.7916666666715,168.08333333333334,1.6915624999999999,-7.40625,2019,06,02
2019-06-03,0.0,,,58.0,,0.0,0.0,285.8958333333333,4.2752083333333335,-16.5625,49903.125,,1201.0416666666642,158.29166666666666,1.6594791666666666,-9.791666666666686,2019,06,03
2019-06-04,0.0,93.0,52.0,58.0,,0.0,0.0,268.2604166666667,4.2159375,-17.63541666666663,50777.083333333336,,873.9583333333358,147.02083333333334,1.6207291666666668,-11.270833333333314,2019,06,04
2019-06-05,0.0,94.0,52.0,57.0,,0.0,0.0,255.11458333333334,4.1691666666666665,-13.145833333333343,50073.958333333336,,-703.125,137.23958333333334,1.5904166666666668,-9.78125,2019,06,05
2019-06-06,0.0,90.0,56.0,58.0,,0.0,0.0,247.01041666666666,4.140520833333333,-8.104166666666686,48827.083333333336,,-1246.875,130.23958333333334,1.5707291666666665,-7.0,2019,06,06
2019-06-07,0.0,72.0,39.0,45.0,,0.0,0.0,235.79166666666666,4.0996875,-11.21875,48204.166666666664,,-622.9166666666715,124.3125,1.5489583333333334,-5.927083333333343,2019,06,07
2019-06-08,,,,,,0.0,0.0,225.20833333333334,4.060833333333334,-10.583333333333314,44052.083333333336,,-4152.0833333333285,117.1875,1.5217708333333333,-7.125,2019,06,08
2019-06-09,,,,,,0.0,0.0,216.54166666666666,4.026041666666667,-8.666666666666686,39137.5,,-4914.583333333336,110.45833333333333,1.4948958333333333,-6.729166666666671,2019,06,09
2019-06-10,0.0,,,55.0,,0.0,0.0,209.61458333333334,3.9996875000000003,-6.927083333333314,34403.125,,-4734.375,105.00729166666667,1.4721874999999998,-5.451041666666654,2019,06,10
2019-06-11,0.0,101.0,55.0,61.0,,0.0,0.0,204.17708333333334,3.9778125,-5.4375,31395.833333333332,,-3007.291666666668,100.80624999999999,1.4539583333333332,-4.201041666666683,2019,06,11
2019-06-12,0.0,102.0,57.0,61.0,,0.0,0.0,198.54166666666666,3.9553125000000002,-5.635416666666686,30513.541666666668,,-882.2916666666642,96.64479166666666,1.4355208333333334,-4.161458333333329,2019,06,12
2019-06-13,0.0,99.0,56.0,61.0,,0.0,0.0,191.84375,3.927604166666667,-6.697916666666657,31416.666666666668,,903.125,93.16666666666667,1.4193749999999998,-3.4781249999999915,2019,06,13
2019-06-14,0.0,97.0,55.0,61.0,,0.0,0.0,184.96875,3.8997916666666668,-6.875,32805.208333333336,,1388.5416666666679,90.640625,1.4070833333333332,-2.5260416666666714,2019,06,14
2019-06-15,,,,,,0.0,0.0,178.34375,3.8710416666666667,-6.625,32696.875,,-108.33333333333576,87.34791666666666,1.3915625,-3.292708333333337,2019,06,15
2019-06-16,,,,,,0.0,0.0,172.15625,3.844791666666667,-6.1875,31250.0,,-1446.875,84.20520833333333,1.3769791666666666,-3.1427083333333314,2019,06,16
2019-06-17,0.0,,,59.0,,0.0,0.0,167.375,3.8229166666666665,-4.78125,29508.333333333332,,-1741.6666666666679,81.35104166666666,1.3640625000000002,-2.8541666666666714,2019,06,17
2019-06-18,0.0,95.0,55.0,59.0,,0.0,0.0,162.3125,3.8004166666666666,-5.0625,28145.833333333332,,-1362.5,78.48229166666667,1.3514583333333334,-2.8687499999999915,2019,06,18
2019-06-19,0.0,97.0,52.0,57.0,,0.0,0.0,156.85416666666666,3.7760416666666665,-5.458333333333343,26530.208333333332,,-1615.625,75.41041666666666,1.3384375000000002,-3.0718750000000057,2019,06,19
2019-06-20,0.0,91.0,48.0,64.0,,0.0,0.0,153.41666666666666,3.7596875,-3.4375,24722.916666666668,,-1807.2916666666642,74.32291666666667,1.3328125,-1.0874999999999915,2019,06,20
2019-06-21,0.0,80.0,45.0,52.0,,0.0,0.0,150.82291666666666,3.7477083333333336,-2.59375,23612.5,,-1110.4166666666679,73.55104166666666,1.3282291666666668,-0.7718750000000085,2019,06,21
2019-06-22,,,,,,0.0,0.0,147.02083333333334,3.7301041666666666,-3.8020833333333144,22383.333333333332,,-1229.1666666666679,71.44791666666667,1.3183333333333334,-2.1031249999999915,2019,06,22
2019-06-23,,,,,,0.0,0.0,143.39583333333334,3.711979166666667,-3.625,20479.166666666668,,-1904.1666666666642,67.62604166666667,1.3015625,-3.8218750000000057,2019,06,23
2019-06-24,0.0,,,57.0,,0.0,0.0,140.85416666666666,3.6992708333333333,-2.5416666666666856,18866.666666666668,,-1612.5,66.11041666666667,1.29375,-1.515625,2019,06,24
2019-06-25,0.0,87.0,50.0,53.0,,0.0,0.0,138.16666666666666,3.6858333333333335,-2.6875,17582.291666666668,,-1284.375,64.94895833333334,1.2873958333333333,-1.1614583333333286,2019,06,25
2019-06-26,0.0,81.0,46.0,51.0,,0.0,0.0,137.875,3.6843749999999997,-0.2916666666666572,16737.5,,-844.7916666666679,66.06458333333333,1.2904166666666668,1.1156249999999943,2019,06,26
2019-06-27,0.02,71.0,42.0,51.0,,0.8,2.0,138.0,3.685,0.125,16155.208333333334,,-582.2916666666661,67.22500000000001,1.2935416666666668,1.160416666666677,2019,06,27
2019-06-28,0.0,74.0,44.0,49.0,,0.0,0.0,134.71875,3.6692708333333335,-3.28125,15423.958333333334,,-731.25,65.48854166666666,1.2846875,-1.7364583333333456,2019,06,28
2019-06-29,,,,,,0.0,0.0,130.02083333333334,3.648645833333333,-4.697916666666657,14697.916666666666,,-726.0416666666679,62.40729166666667,1.2701041666666668,-3.08124999999999,2019,06,29
2019-06-30,,,,,,0.0,0.0,126.32291666666667,3.6300000000000003,-3.6979166666666714,14137.5,,-560.4166666666661,59.84270833333333,1.2572916666666667,-2.5645833333333456,2019,06,30
2019-07-01,0.0,,,57.0,,0.0,0.0,123.33333333333333,3.614479166666667,-2.989583333333343,13565.625,,-571.875,58.03541666666666,1.2476041666666666,-1.8072916666666643,2019,07,01
2019-07-02,0.0,87.0,49.0,54.0,,0.0,0.0,121.30208333333333,3.6040625,-2.03125,13150.0,,-415.625,56.49166666666667,1.2389583333333334,-1.5437499999999957,2019,07,02
2019-07-03,0.0,85.0,50.0,55.0,,0.0,0.0,119.01041666666667,3.592708333333333,-2.291666666666657,12853.125,,-296.875,55.74270833333333,1.2338541666666667,-0.7489583333333343,2019,07,03
2019-07-04,,,,,,0.0,0.0,115.86458333333333,3.5759375,-3.145833333333343,12593.75,,-259.375,54.053125,1.2242708333333334,-1.6895833333333314,2019,07,04
2019-07-05,0.0,,,57.0,,0.0,0.0,112.92708333333333,3.559791666666667,-2.9375,12135.416666666666,,-458.33333333333394,51.946875,1.2125,-2.106250000000003,2019,07,05
2019-07-06,,,,,,0.0,0.0,109.94791666666667,3.5434375,-2.979166666666657,11780.208333333334,,-355.2083333333321,50.28229166666667,1.2027083333333333,-1.6645833333333258,2019,07,06
2019-07-07,,,,,,0.0,0.0,107.66666666666667,3.531458333333333,-2.28125,11364.583333333334,,-415.625,49.81666666666666,1.19875,-0.46562500000000995,2019,07,07
2019-07-08,0.0,,,59.0,,0.0,0.0,105.875,3.5186458333333337,-1.7916666666666714,10968.75,,-395.83333333333394,48.85729166666667,1.1922916666666665,-0.9593749999999943,2019,07,08
2019-07-09,0.0,95.0,51.0,58.0,,0.0,0.0,106.0,3.5134375,0.125,10792.708333333334,,-176.04166666666606,48.675000000000004,1.1897916666666666,-0.1822916666666643,2019,07,09
2019-07-10,0.0,82.0,54.0,57.0,,0.0,0.0,103.85000000000001,3.5014583333333333,-2.1499999999999915,10607.291666666666,,-185.41666666666788,48.24375,1.1859374999999999,-0.4312500000000057,2019,07,10
2019-07-11,0.0,90.0,51.0,60.0,,0.0,0.0,101.253125,3.487604166666667,-2.5968750000000114,10174.895833333334,,-432.3958333333321,47.354166666666664,1.1796875,-0.8895833333333343,2019,07,11
2019-07-12,0.0,92.0,56.0,64.0,,0.0,0.0,99.49583333333334,3.4775000000000005,-1.75729166666666,9712.604166666666,,-462.2916666666679,46.26458333333333,1.1722916666666665,-1.0895833333333371,2019,07,12
2019-07-13,,,,,,0.0,0.0,97.06979166666667,3.4627083333333335,-2.426041666666663,9321.25,,-391.35416666666606,44.646875,1.1620833333333331,-1.6177083333333258,2019,07,13
2019-07-14,,,,,,,0.0,95.05104166666666,3.4516666666666667,-2.0187500000000114,9058.854166666666,,-262.39583333333394,43.37291666666667,1.1534375,-1.2739583333333329,2019,07,14
2019-07-15,0.0,,,58.0,,0.0,0.0,93.19791666666667,3.441041666666667,-1.8531249999999915,9029.6875,,-29.16666666666606,41.975,1.1440625,-1.3979166666666671,2019,07,15
2019-07-16,0.0,89.0,57.0,61.0,,0.0,0.0,92.078125,3.4345833333333338,-1.1197916666666714,8863.229166666666,,-166.45833333333394,42.104166666666664,1.143125,0.12916666666666288,2019,07,16
2019-07-17,0.0,91.0,57.0,61.0,,0.0,0.0,90.41041666666666,3.424791666666667,-1.6677083333333371,8814.479166666666,,-48.75,41.40625,1.1375,-0.6979166666666643,2019,07,17
2019-07-18,0.0,95.0,57.0,61.0,,0.0,0.0,88.52187500000001,3.4135416666666667,-1.8885416666666544,8379.6875,,-434.79166666666606,40.344791666666666,1.1297916666666665,-1.0614583333333343,2019,07,18
2019-07-19,0.0,93.0,56.0,59.0,,0.0,0.0,86.4875,3.401145833333333,-2.0343750000000114,8035.3125,,-344.375,39.63229166666667,1.1239583333333334,-0.7124999999999986,2019,07,19
2019-07-20,,,,,,0.0,0.0,84.61145833333333,3.389791666666667,-1.8760416666666657,7710.625,,-324.6875,38.315625000000004,1.1146875,-1.3166666666666629,2019,07,20
2019-07-21,,,,,,0.0,0.0,83.15625,3.3808333333333334,-1.4552083333333314,7449.166666666667,,-261.45833333333303,37.21041666666667,1.1064583333333335,-1.1052083333333371,2019,07,21
2019-07-22,0.0,,,61.0,,0.0,0.0,81.09479166666667,3.3679166666666664,-2.0614583333333343,7191.979166666667,,-257.1875,36.034375000000004,1.0979166666666667,-1.1760416666666629,2019,07,22
2019-07-23,0.0,95.0,56.0,60.0,,0.0,0.0,79.8125,3.3598958333333333,-1.2822916666666657,6933.229166666667,,-258.75,35.265625,1.0919791666666667,-0.7687500000000043,2019,07,23
2019-07-24,0.0,94.0,50.0,54.0,,,0.0,78.11770833333334,3.349270833333333,-1.69479166666666,6802.916666666667,,-130.3125,34.93020833333333,1.0882291666666668,-0.33541666666666714,2019,07,24
2019-07-25,0.0,99.0,54.0,61.0,,0.0,0.0,76.99791666666667,3.342083333333333,-1.1197916666666714,6729.375,,-73.54166666666697,34.333333333333336,1.0832291666666667,-0.5968749999999972,2019,07,25
2019-07-26,0.0,100.0,59.0,63.0,,0.0,0.0,75.3875,3.3316666666666666,-1.6104166666666657,6500.208333333333,,-229.16666666666697,33.12083333333333,1.0746875,-1.2125000000000057,2019,07,26
2019-07-27,,,,,,0.0,0.0,74.190625,3.3240625,-1.1968750000000057,6251.666666666667,,-248.54166666666606,32.44895833333333,1.0692708333333334,-0.671875,2019,07,27
2019-07-28,,,,,,0.0,0.0,73.33645833333334,3.3184375,-0.8541666666666572,6094.375,,-157.29166666666697,32.259375,1.0665625,-0.18958333333333144,2019,07,28
2019-07-29,0.0,,,61.0,,,0.0,72.7,3.3146875,-0.6364583333333371,5940.0,,-154.375,32.140625,1.0642708333333333,-0.11874999999999858,2019,07,29
2019-07-30,0.0,95.0,54.0,58.0,,0.0,0.0,71.82083333333334,3.3088541666666664,-0.8791666666666629,5816.041666666667,,-123.95833333333303,32.098958333333336,1.0623958333333334,-0.0416666666666643,2019,07,30
2019-07-31,0.0,95.0,57.0,59.0,,0.0,0.0,70.690625,3.301458333333333,-1.1302083333333428,5762.083333333333,,-53.95833333333394,31.358333333333334,1.0567708333333334,-0.7406250000000014,2019,07,31
2019-08-01,0.0,96.0,55.0,58.0,,0.0,0.0,69.69479166666666,3.294791666666667,-0.9958333333333371,5792.1875,,30.10416666666697,30.301041666666666,1.0505208333333333,-1.0572916666666679,2019,08,01
2019-08-02,0.0,95.0,55.0,62.0,,0.0,0.0,68.9375,3.28125,-0.75729166666666,5705.104166666667,,-87.08333333333303,29.631249999999998,1.0465625,-0.6697916666666686,2019,08,02
2019-08-03,,,,,,0.0,0.0,68.309375,3.2758333333333334,-0.6281249999999972,5554.895833333333,,-150.20833333333394,29.30520833333333,1.0445833333333334,-0.32604166666666856,2019,08,03
2019-08-04,,,,,,0.0,0.0,67.09479166666667,3.2676041666666666,-1.2145833333333371,5580.520833333333,,25.625,28.373958333333334,1.0388541666666666,-0.931249999999995,2019,08,04
2019-08-05,0.0,,,69.0,,0.0,0.0,65.31145833333333,3.255104166666667,-1.7833333333333314,5443.645833333333,,-136.875,27.2,1.0315625,-1.173958333333335,2019,08,05
2019-08-06,0.0,101.0,60.0,61.0,,0.0,0.0,64.20520833333333,3.247291666666667,-1.1062500000000028,5242.395833333333,,-201.25,26.480208333333334,1.026875,-0.7197916666666657,2019,08,06
2019-08-07,0.0,101.0,59.0,63.0,,0.0,0.0,63.39895833333333,3.2418750000000003,-0.8062499999999986,5099.0625,,-143.33333333333303,26.282291666666666,1.025625,-0.19791666666666785,2019,08,07
2019-08-08,0.0,97.0,56.0,58.0,,0.0,0.0,62.82708333333333,3.2380208333333336,-0.5718750000000057,4985.416666666667,,-113.64583333333303,26.795833333333334,1.0289583333333334,0.5135416666666686,2019,08,08
2019-08-09,0.0,89.0,58.0,60.0,,0.0,0.0,63.69583333333333,3.2449999999999997,0.8687500000000057,4974.0625,,-11.35416666666697,27.74270833333333,1.0351041666666667,0.946874999999995,2019,08,09
2019-08-10,,,,,,8.4,5.3,78.47916666666667,3.3476041666666667,14.783333333333339,5177.8125,,203.75,36.322916666666664,1.09,8.580208333333335,2019,08,10
2019-08-11,,,,,,3.8,0.0,83.28958333333334,3.3784375,4.810416666666669,5522.1875,,344.375,37.456250000000004,1.0952083333333333,1.13333333333334,2019,08,11
2019-08-12,0.0,,,55.0,,0.0,0.0,70.68645833333333,3.2964583333333333,-12.603125000000006,5753.333333333333,,231.14583333333303,32.219791666666666,1.0530208333333333,-5.2364583333333385,2019,08,12
2019-08-13,,,,,,0.0,0.0,66.62708333333333,3.2679166666666664,-4.059375000000003,5660.729166666667,,-92.60416666666606,30.527083333333334,1.0378125,-1.6927083333333321,2019,08,13
2019-08-14,0.0,97.0,55.0,62.0,,0.0,0.0,63.833333333333336,3.2478125,-2.7937499999999957,5246.666666666667,,-414.0625,29.413541666666664,1.0276041666666667,-1.11354166666667,2019,08,14
2019-08-15,0.0,100.0,58.0,61.0,,0.0,0.0,61.34270833333333,3.229270833333333,-2.4906250000000085,4986.354166666667,,-260.3125,28.335416666666664,1.0175,-1.078125,2019,08,15
2019-08-16,0.0,99.0,55.0,59.0,,0.0,0.0,59.65,3.2164583333333336,-1.6927083333333286,4800.9375,,-185.41666666666697,27.535416666666666,1.01,-0.7999999999999972,2019,08,16
2019-08-17,,,,,,0.0,0.0,58.520833333333336,3.207708333333333,-1.1291666666666629,4648.854166666667,,-152.08333333333303,27.110416666666666,1.0059375000000002,-0.4250000000000007,2019,08,17
2019-08-18,,,,,,0.0,0.0,58.478125,3.2073958333333334,-0.04270833333333712,4530.0,,-118.85416666666697,27.057291666666668,1.0054166666666666,-0.05312499999999787,2019,08,18
2019-08-19,0.0,,,58.0,,0.0,0.0,58.034375000000004,3.203958333333333,-0.4437499999999943,4439.0625,,-90.9375,26.758333333333336,1.0025,-0.29895833333333144,2019,08,19
2019-08-20,0.0,96.0,56.0,60.0,,0.0,0.0,57.29895833333333,3.198229166666667,-0.7354166666666728,4352.708333333333,,-86.35416666666697,26.465625,0.9995833333333333,-0.2927083333333371,2019,08,20
2019-08-21,0.0,93.0,59.0,61.0,,0.0,0.3,57.96041666666667,3.2034375,0.6614583333333357,4248.958333333333,,-103.75,28.194791666666664,1.0157291666666668,1.7291666666666643,2019,08,21
2019-08-22,0.69,81.0,61.0,62.0,,0.0,8.4,61.625,3.2314583333333338,3.664583333333333,4173.541666666667,,-75.41666666666606,32.59139784946237,1.0559139784946237,4.396606182795704,2019,08,22
2019-08-23,0.0,98.0,54.0,57.0,,0.0,0.0,57.94166666666666,3.2032291666666666,-3.683333333333337,4135.0,,-38.54166666666697,28.998958333333334,1.0236458333333334,-3.5924395161290334,2019,08,23
2019-08-24,,,,,,0.0,0.0,55.43125,3.1834375,-2.5104166666666643,4131.354166666667,,-3.64583333333303,26.846875,1.0033333333333332,-2.1520833333333336,2019,08,24
2019-08-25,,,,,,0.0,0.0,53.684374999999996,3.1694791666666666,-1.7468750000000028,4079.6875,,-51.66666666666697,25.59375,0.9909374999999999,-1.2531250000000007,2019,08,25
2019-08-26,0.0,,,59.0,,,0.0,52.996874999999996,3.163854166666667,-0.6875,3972.5,,-107.1875,25.153125,0.9864583333333333,-0.4406250000000007,2019,08,26
2019-08-27,0.0,104.0,58.0,61.0,,0.0,0.0,52.13958333333333,3.1567708333333333,-0.8572916666666686,3882.6041666666665,,-89.89583333333348,24.764583333333334,0.9823958333333334,-0.388541666666665,2019,08,27
2019-08-28,0.0,107.0,60.0,64.0,,0.0,0.0,52.071875,3.1563541666666666,-0.0677083333333286,3850.7291666666665,,-31.875,24.361458333333335,0.9782291666666666,-0.4031249999999993,2019,08,28
2019-08-29,0.0,91.0,59.0,61.0,,0.0,0.5,52.40416666666667,3.158958333333333,0.33229166666667,3813.8541666666665,,-36.875,24.472916666666666,0.979375,0.11145833333333144,2019,08,29
2019-08-30,0.0,95.0,56.0,58.0,,0.0,0.0,51.52708333333334,3.151875,-0.8770833333333314,3772.8125,,-41.041666666666515,24.342708333333334,0.9780208333333333,-0.13020833333333215,2019,08,30
2019-08-31,,,,,,0.0,0.0,50.887499999999996,3.1465625,-0.6395833333333414,3733.8541666666665,,-38.958333333333485,23.76875,0.9720833333333333,-0.5739583333333336,2019,08,31
2019-09-01,,,,,,0.0,0.0,50.0875,3.1398958333333336,-0.7999999999999972,3713.4375,,-20.416666666666515,23.66979166666667,0.9710416666666667,-0.09895833333333215,2019,09,01
2019-09-02,0.0,,,,,0.0,0.0,49.713541666666664,3.1366666666666667,-0.3739583333333343,3682.1875,,-31.25,23.796875,0.9722916666666667,0.12708333333333144,2019,09,02
2019-09-03,0.0,,,56.0,,0.0,0.0,49.18333333333334,3.1321875,-0.5302083333333272,3627.6041666666665,,-54.583333333333485,23.504166666666666,0.9692708333333333,-0.29270833333333357,2019,09,03
2019-09-04,0.0,96.0,54.0,57.0,,0.0,0.0,48.92604166666666,3.1300000000000003,-0.25729166666667425,3566.1458333333335,,-61.45833333333303,23.41354166666667,0.9683333333333333,-0.09062499999999574,2019,09,04
2019-09-05,0.02,101.0,57.0,64.0,,1.0,0.0,49.040625,3.1309375,0.1145833333333357,3526.1458333333335,,-40.0,23.67916666666667,0.9711458333333334,0.265625,2019,09,05
